Threadname, Real, User, Sys
Main, 1.054725, 2.084780, 3.072550
Thread0, 1.031655, 0.405845, 0.625002
Thread1, 1.054402, 0.444197, 0.609454
Thread2, 1.000544, 0.392850, 0.606964
Thread3, 1.050437, 0.414224, 0.635527
Thread4, 1.020350, 0.424784, 0.594804
