Threadname, Grad_Real, Grad_User, Grad_Sys, Coord_Real, Coord_User, Coord_Sys
Thread0, 0.258020, 0.087112, 0.168738, 0.264711, 0.102233, 0.148284
Thread1, 0.284473, 0.099963, 0.140058, 0.258709, 0.099374, 0.144602
Thread2, 0.257864, 0.076104, 0.174632, 0.271177, 0.110688, 0.177549
Thread3, 0.269653, 0.085421, 0.164849, 0.273220, 0.124969, 0.149237
Thread4, 0.256757, 0.095611, 0.132621, 0.265217, 0.101023, 0.154682
Thread5, 0.243059, 0.080194, 0.150767, 0.254040, 0.095939, 0.152352
