Threadname, Real, User, Sys
Main, 1.437225, 1.684150, 2.605734
Thread0, 1.431200, 0.565501, 0.865445
Thread1, 1.421525, 0.584503, 0.836460
Thread2, 1.437006, 0.533884, 0.902968
