Threadname, Real, User, Sys
Main, 0.720769, 2.163863, 3.927123
Thread0, 0.709604, 0.242817, 0.464963
Thread1, 0.678334, 0.239788, 0.437871
Thread2, 0.663855, 0.223846, 0.439959
Thread3, 0.679294, 0.258828, 0.419885
Thread4, 0.690425, 0.249793, 0.439803
Thread5, 0.720361, 0.257784, 0.461771
Thread6, 0.653001, 0.221862, 0.430793
Thread7, 0.650308, 0.244819, 0.404757
Thread8, 0.645168, 0.220557, 0.423968
