Threadname, Real, User, Sys
Main, 0.858759, 2.378788, 4.166380
Thread0, 0.836535, 0.293534, 0.542467
Thread1, 0.819344, 0.308847, 0.510010
Thread2, 0.793543, 0.296821, 0.495950
Thread3, 0.858505, 0.322647, 0.535254
Thread4, 0.799108, 0.326883, 0.471903
Thread5, 0.822362, 0.290878, 0.530845
Thread6, 0.807798, 0.281877, 0.525827
Thread7, 0.807553, 0.255877, 0.550788
