Threadname, Real, User, Sys
Main, 1.098744, 1.986995, 5.521746
Thread0, 1.081360, 0.270738, 0.810688
Thread1, 1.060718, 0.303706, 0.756645
Thread2, 1.045146, 0.313719, 0.730630
Thread3, 1.098474, 0.286756, 0.811506
Thread4, 1.075021, 0.286747, 0.787465
Thread5, 1.050525, 0.241803, 0.808448
Thread6, 1.097096, 0.282766, 0.813406
