Threadname, Grad_Real, Grad_User, Grad_Sys, Coord_Real, Coord_User, Coord_Sys
Thread0, 0.385818, 0.134443, 0.218628, 0.393572, 0.176272, 0.218192
Thread1, 0.351594, 0.133012, 0.213970, 0.364505, 0.159223, 0.199756
Thread2, 0.367384, 0.102828, 0.207366, 0.354943, 0.131893, 0.224389
Thread3, 0.361155, 0.110391, 0.202521, 0.352450, 0.129479, 0.215482
