Threadname, Real, User, Sys
Main, 0.688236, 2.210238, 4.470269
Thread0, 0.686939, 0.196904, 0.487171
Thread1, 0.638928, 0.240576, 0.397540
Thread2, 0.688003, 0.232630, 0.454556
Thread3, 0.630315, 0.240584, 0.389520
Thread4, 0.680710, 0.231604, 0.448438
Thread5, 0.684050, 0.213677, 0.469374
Thread6, 0.675727, 0.210665, 0.464350
Thread7, 0.676774, 0.218965, 0.457002
Thread8, 0.670656, 0.187841, 0.482080
Thread9, 0.649863, 0.232840, 0.416022
