Threadname, Real, User, Sys
Main, 0.719355, 2.400111, 5.133814
Thread0, 0.701423, 0.219987, 0.481281
Thread1, 0.625342, 0.240969, 0.384160
Thread2, 0.710267, 0.215984, 0.494235
Thread3, 0.610433, 0.213991, 0.396148
Thread4, 0.718915, 0.234979, 0.483031
Thread5, 0.654579, 0.213984, 0.440029
Thread6, 0.696045, 0.214274, 0.481699
Thread7, 0.699624, 0.221272, 0.477653
Thread8, 0.699891, 0.210109, 0.489715
Thread9, 0.705708, 0.213133, 0.491699
Thread10, 0.710687, 0.200114, 0.509692
