Threadname, Real, User, Sys
Main, 1.434683, 1.975073, 3.381503
Thread0, 1.434216, 0.537653, 0.895687
Thread1, 1.306646, 0.516711, 0.789779
Thread2, 1.323519, 0.468694, 0.853669
Thread3, 1.292170, 0.450719, 0.840682
