Threadname, Real, User, Sys
Main, 1.007696, 2.096458, 3.716524
Thread0, 0.972025, 0.350660, 0.620691
Thread1, 0.966985, 0.366595, 0.599575
Thread2, 0.976550, 0.334674, 0.641635
Thread3, 1.007301, 0.384583, 0.622529
Thread4, 0.964986, 0.344699, 0.619569
Thread5, 0.924695, 0.313687, 0.610435
